entity_id,entity_type,timestamp,source_ip,geo_location,lat,lon,resource_accessed,resource_sensitivity,auth_method,auth_status,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,off_hours_score,resource_sensitivity_weight,auth_failure_flag,auth_method_encoded,geo_velocity,location_change,device_change,new_resource_access,new_device_flag,failed_login_count,historical_resource_score,historical_login_score,is_cold_start,resource_diversity,resource_frequency,anomaly_score,is_anomaly,predicted_attack,confidence_score,risk_score,severity,factor_device,factor_geo,factor_off_hours,factor_sensitivity,factor_failures
user_647,user,2026-07-23 02:11:55.356348,192.168.134.96,Sydney,-33.8688,151.2093,Public_API,public,password,failure,1198,HTTP_GET /api/v1/health; HTTP_GET /docs; HTTP_GET /api/v1/catalog,Ubuntu-Linux-7e821a68,normal,2,3,1.0,0.1,1,1,0.0,0.0,0.0,0,0,1,0.6683333333333332,0.0699999999999999,0,2,0.6683333333333332,0.7797528858428294,1,lateral_movement,0.35,45,Medium,0,0,15,1,2
user_761,user,2026-07-12 04:30:37.814313,192.168.189.52,Mumbai,19.076,72.8777,SSH_Bastion,restricted,password,success,1083,GIT_PULL; SSH_CONNECT; QUERY_TABLE,macOS-ARM64-7bae24bb,normal,4,6,1.0,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0661616161616161,0,4,0.0,0.6579540800994544,0,lateral_movement,0.88,45,Medium,0,0,15,7,0
user_352,user,2026-07-17 02:19:49.999905,192.168.191.56,Sydney,-33.8688,151.2093,Public_API,public,biometric,success,812,HTTP_GET /api/v1/health; HTTP_GET /docs; HTTP_GET /api/v1/catalog,Win11-x64-3801b72b,normal,2,4,1.0,0.1,0,4,0.0,0.0,1.0,0,0,0,0.7266025641025642,0.1044871794871794,0,5,0.7266025641025642,0.4049596735781858,0,device_spoofing,0.77,45,Medium,15,0,15,1,0
user_352,user,2026-07-17 02:12:20.433171,192.168.191.56,Sydney,-33.8688,151.2093,Company_Wiki,internal,biometric,success,1097,LOGIN; READ_DOC; UPDATE_PROFILE,Win11-x64-3801b72b,normal,2,4,1.0,0.3,0,4,0.0,0.0,1.0,0,0,0,0.2021739130434782,0.0554347826086956,0,5,0.2021739130434782,0.3538086587850075,0,device_spoofing,0.64,45,Medium,15,0,15,3,0
user_613,user,2026-07-20 01:27:48.343850,192.168.187.253,Mumbai,19.076,72.8777,Company_Wiki,internal,token,failure,316,READ_DOC; UPDATE_PROFILE; LOGIN; SEARCH_DIRECTORY,Win11-x64-6dd68095,normal,1,0,1.0,0.3,1,2,0.0,0.0,0.0,0,0,1,0.6353448275862068,0.0732758620689655,0,3,0.6353448275862068,0.7157630756329352,1,lateral_movement,0.32,45,Medium,0,0,15,3,2
user_261,user,2026-07-16 23:25:08.433113,192.168.192.5,Berlin,52.52,13.405,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,macOS-ARM64-115e80d6,insider_drift,23,3,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1022727272727272,0,4,0.0,0.7721995090330205,1,insider_drift,0.9888,45,Medium,0,0,8,10,0
sa_057,service_account,2026-06-28 01:13:42.102138,10.0.22.136,San Francisco,37.7749,-122.4194,Dev_Database,restricted,certificate,success,337,QUERY_TABLE; SSH_CONNECT; GIT_PULL; RUN_BUILD_SCRIPT,Linux-Server-19e01e9c,normal,1,6,1.0,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,1,5,0.0,0.657829039689299,0,lateral_movement,0.84,45,Medium,0,0,15,7,0
user_019,user,2026-07-20 03:19:07.629012,192.168.185.30,New York,40.7128,-74.006,CRM_System,internal,biometric,failure,529,UPDATE_PROFILE; LOGIN,Ubuntu-Linux-fb2591a2,normal,3,0,1.0,0.3,1,4,0.0,0.0,0.0,0,0,1,0.5023460410557185,0.0724340175953079,0,5,0.5023460410557185,0.7216460771705769,1,lateral_movement,0.29,45,Medium,0,0,15,3,2
user_591,user,2026-07-06 04:20:29.508533,192.168.84.221,Sydney,-33.8688,151.2093,SSH_Bastion,restricted,token,success,1378,SSH_CONNECT; RUN_BUILD_SCRIPT,Ubuntu-Linux-04669cef,normal,4,0,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0788461538461538,0,4,0.0,0.6560537899930209,0,lateral_movement,0.93,45,Medium,0,0,15,7,0
user_841,user,2026-07-08 05:59:40.988239,192.168.140.55,Mumbai,19.076,72.8777,Analytics_Lake,restricted,token,success,1043,RUN_BUILD_SCRIPT; SSH_CONNECT; QUERY_TABLE,Ubuntu-Linux-b2d7368e,normal,5,2,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,0,6,0.0,0.6643043664336052,0,lateral_movement,0.88,45,Medium,0,0,15,7,0
user_732,user,2026-07-06 05:12:30.423744,192.168.203.197,Mumbai,19.076,72.8777,Public_API,public,token,failure,2111,HTTP_GET /docs,macOS-ARM64-e1fdeeef,normal,5,0,1.0,0.1,1,2,0.0,0.0,0.0,0,0,1,0.57,0.0,0,5,0.57,0.7948888340623533,1,insider_drift,0.3,45,Medium,0,0,15,1,2
user_427,user,2026-07-24 21:45:46.633252,192.168.107.236,London,51.5074,-0.1278,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,macOS-ARM64-fe1d320c,insider_drift,21,4,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1817647058823529,0,5,0.0,0.7769972151468031,1,insider_drift,0.9888,45,Medium,0,0,8,10,0
user_456,user,2026-07-13 05:02:04.841891,192.168.33.180,Sydney,-33.8688,151.2093,HR_Portal,internal,password,failure,1428,SEARCH_DIRECTORY,Ubuntu-Linux-65102f2c,normal,5,0,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4264957264957264,0.0,0,4,0.4264957264957264,0.729845081732645,1,lateral_movement,0.36,45,Medium,0,0,15,3,2
dev_089,edge_device,2026-07-13 05:02:38.599122,172.16.56.226,New York,40.7128,-74.006,Dev_Database,restricted,certificate,success,38,SSH_CONNECT; QUERY_TABLE; RUN_BUILD_SCRIPT; GIT_PULL,IoT-Firmware-74ea7992,normal,5,0,1.0,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,0,4,0.0,0.6541181696817626,0,lateral_movement,0.78,45,Medium,0,0,15,7,0
dev_174,edge_device,2026-07-20 01:30:27.461187,172.16.5.216,Toronto,43.6532,-79.3832,Public_API,public,certificate,failure,96,HTTP_GET /api/v1/health,IoT-Firmware-2e92d7c9,normal,1,0,1.0,0.1,1,3,0.0,0.0,0.0,0,0,1,0.922,0.0279999999999999,0,2,0.922,0.7898659412394571,1,brute_force,0.33,45,Medium,0,0,15,1,2
user_075,user,2026-07-11 01:56:13.682183,192.168.163.159,Singapore,1.3521,103.8198,CRM_System,internal,password,failure,1239,UPDATE_PROFILE; SEARCH_DIRECTORY,Ubuntu-Linux-9f7348a3,normal,1,5,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4378947368421052,0.0368421052631578,0,3,0.4378947368421052,0.7207049423727107,1,lateral_movement,0.35,45,Medium,0,0,15,3,2
user_974,user,2026-07-11 23:26:16.146456,192.168.23.63,Singapore,1.3521,103.8198,CRM_System,internal,token,success,1780,UPDATE_PROFILE,Ubuntu-Linux-fd45c0e4,normal,23,5,0.5,0.3,0,2,1056.4436849909018,0.0,0.0,0,0,0,0.35,0.0,0,4,0.35,0.2781755467713599,0,lateral_movement,0.47,45,Medium,0,25,8,3,0
user_356,user,2026-07-10 03:48:25.279670,192.168.101.136,Tokyo,35.6762,139.6503,CRM_System,internal,password,failure,294,UPDATE_PROFILE; READ_DOC,Ubuntu-Linux-bfdcf5b2,normal,3,4,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4474747474747474,0.105050505050505,0,4,0.4474747474747474,0.7419523801718941,1,brute_force,0.35,45,Medium,0,0,15,3,2
user_307,user,2026-06-27 03:26:10.432436,192.168.103.14,Berlin,52.52,13.405,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Win11-x64-c7f712d1,low_and_slow_exfiltration,3,5,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,3,0.5,0.5747584276812765,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_376,user,2026-06-27 03:23:25.904271,192.168.206.252,San Francisco,37.7749,-122.4194,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Win11-x64-d164a4c2,low_and_slow_exfiltration,3,5,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,5,0.5,0.580745601757374,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_308,user,2026-06-27 03:15:37.048462,192.168.130.116,London,51.5074,-0.1278,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,macOS-ARM64-cafb8c81,low_and_slow_exfiltration,3,5,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,4,0.5,0.5632280155935052,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_142,user,2026-07-19 01:03:43.217446,192.168.142.105,Singapore,1.3521,103.8198,Public_API,public,password,failure,787,HTTP_GET /docs; HTTP_GET /api/v1/catalog; HTTP_GET /api/v1/health,Win11-x64-3d6ba6dc,normal,1,6,1.0,0.1,1,1,0.0,0.0,0.0,0,0,1,0.3474358974358974,0.0179487179487179,0,5,0.3474358974358974,0.7964611630015296,1,lateral_movement,0.33,45,Medium,0,0,15,1,2
user_389,user,2026-07-10 05:01:16.324727,192.168.246.104,London,51.5074,-0.1278,SSH_Bastion,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,macOS-ARM64-0eb20355,lateral_movement,5,4,1.0,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6505876382258641,0,lateral_movement,1.0,45,Medium,0,0,15,7,0
dev_105,edge_device,2026-07-09 03:17:52.687528,172.16.4.196,Toronto,43.6532,-79.3832,Public_API,public,certificate,failure,74,HTTP_GET /api/v1/health; HTTP_GET /api/v1/catalog; HTTP_GET /docs,IoT-Firmware-2e2762e1,normal,3,3,1.0,0.1,1,3,0.0,0.0,0.0,0,0,1,0.759090909090909,0.059090909090909,0,7,0.759090909090909,0.7805030915083447,1,lateral_movement,0.32,45,Medium,0,0,15,1,2
user_085,user,2026-07-09 03:35:09.380553,192.168.21.36,Berlin,52.52,13.405,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Ubuntu-Linux-56e4ac35,low_and_slow_exfiltration,3,3,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.04375,0.0,0,4,0.04375,0.563698739559931,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_641,user,2026-06-27 02:08:10.480681,192.168.206.147,San Francisco,37.7749,-122.4194,SSH_Bastion,restricted,biometric,success,1413,GIT_PULL; RUN_BUILD_SCRIPT; SSH_CONNECT; QUERY_TABLE,macOS-ARM64-fb00de98,normal,2,5,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,5,0.0,0.6439483596103999,0,lateral_movement,0.94,45,Medium,0,0,15,7,0
user_157,user,2026-07-11 05:12:00.725820,192.168.12.84,Sydney,-33.8688,151.2093,Analytics_Lake,restricted,biometric,success,809,RUN_BUILD_SCRIPT; QUERY_TABLE; SSH_CONNECT,Win11-x64-cf8e90c4,normal,5,5,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.1366666666666666,0,4,0.0,0.6495426529054894,0,lateral_movement,0.84,45,Medium,0,0,15,7,0
user_819,user,2026-07-10 03:05:23.783584,192.168.40.180,Berlin,52.52,13.405,Company_Wiki,internal,biometric,failure,813,UPDATE_PROFILE,Ubuntu-Linux-18de3753,normal,3,4,1.0,0.3,1,4,0.0,0.0,0.0,0,0,1,0.2587301587301587,0.1206349206349206,0,3,0.2587301587301587,0.7381096184043118,1,lateral_movement,0.32,45,Medium,0,0,15,3,2
user_120,user,2026-07-19 04:59:24.871796,192.168.19.148,Paris,48.8566,2.3522,Company_Wiki,internal,password,failure,1106,READ_DOC; LOGIN,macOS-ARM64-62aec0a3,normal,4,6,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4365384615384615,0.0,0,4,0.4365384615384615,0.722941232568798,1,lateral_movement,0.35,45,Medium,0,0,15,3,2
dev_045,edge_device,2026-07-05 05:12:41.537101,172.16.13.210,London,51.5074,-0.1278,Public_API,public,certificate,failure,87,HTTP_GET /api/v1/catalog,IoT-Firmware-648ac78e,normal,5,6,1.0,0.1,1,3,0.0,0.0,0.0,0,0,1,1.0,0.1666666666666666,0,2,1.0,0.787909813776792,1,brute_force,0.36,45,Medium,0,0,15,1,2
user_555,user,2026-07-01 07:59:34.759930,192.168.164.75,Mumbai,19.076,72.8777,Company_Wiki,internal,password,success,600,LOGIN; QUERY,Android-Mobile-FakeHash-667,device_spoofing,7,2,0.5,0.3,0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0,5,0.0,0.5671589076023463,0,device_spoofing,1.0,45,Medium,15,0,8,3,0
user_164,user,2026-07-24 03:30:27.938900,192.168.98.147,London,51.5074,-0.1278,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Win11-x64-450ec3e6,low_and_slow_exfiltration,3,4,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.0152173913043478,0.0304347826086956,0,5,0.0152173913043478,0.5661493772122017,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_153,user,2026-07-22 05:08:22.639342,192.168.87.160,San Francisco,37.7749,-122.4194,CRM_System,internal,password,failure,938,LOGIN; READ_DOC; SEARCH_DIRECTORY; UPDATE_PROFILE,macOS-ARM64-1534e2c9,normal,5,2,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.3933333333333333,0.0799999999999999,0,3,0.3933333333333333,0.7142973633933404,1,lateral_movement,0.32,45,Medium,0,0,15,3,2
user_201,user,2026-07-05 05:50:53.590966,192.168.14.248,Paris,48.8566,2.3522,CRM_System,internal,biometric,failure,970,UPDATE_PROFILE,Ubuntu-Linux-83dd9bea,normal,5,6,1.0,0.3,1,4,0.0,0.0,0.0,0,0,1,0.7149999999999999,0.1074999999999999,0,3,0.7149999999999999,0.7378819028910928,1,lateral_movement,0.34,45,Medium,0,0,15,3,2
user_045,user,2026-06-27 03:34:46.387340,192.168.81.240,Toronto,43.6532,-79.3832,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Ubuntu-Linux-c2ff8a1e,low_and_slow_exfiltration,3,5,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,4,0.5,0.5632280155935052,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
user_573,user,2026-07-01 02:14:06.480022,192.168.230.96,San Francisco,37.7749,-122.4194,HR_Portal,internal,biometric,failure,985,SEARCH_DIRECTORY; READ_DOC; LOGIN,macOS-ARM64-e0da30de,normal,2,2,1.0,0.3,1,4,0.0,0.0,0.0,0,0,1,0.1666666666666666,0.0,0,3,0.1666666666666666,0.7238898224349746,1,lateral_movement,0.38,45,Medium,0,0,15,3,2
user_858,user,2026-06-27 03:42:36.313196,192.168.19.69,Mumbai,19.076,72.8777,Financial_Master,critical,password,success,14400,SELECT_ALL_CREDENTIALS; DUMP_DB_SLICES,Win11-x64-b6859d89,low_and_slow_exfiltration,3,5,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,4,0.5,0.5632280155935052,0,low_and_slow_exfiltration,1.0,45,Medium,0,0,15,10,0
sa_044,service_account,2026-07-01 01:50:18.268999,10.0.22.33,New York,40.7128,-74.006,Dev_Database,restricted,certificate,success,247,RUN_BUILD_SCRIPT; GIT_PULL; QUERY_TABLE,Linux-Server-b53e7b83,normal,1,2,1.0,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,1,2,0.0,0.6631388482394313,0,lateral_movement,0.79,45,Medium,0,0,15,7,0
user_268,user,2026-07-17 22:07:23.494610,192.168.112.228,London,51.5074,-0.1278,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,macOS-ARM64-e7c66814,insider_drift,22,4,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1811688311688311,0,4,0.0,0.798519137955767,1,insider_drift,0.9788,45,Medium,0,0,8,10,0
user_952,user,2026-07-26 03:42:24.184048,192.168.106.62,Paris,48.8566,2.3522,HR_Portal,internal,password,failure,806,READ_DOC; LOGIN; UPDATE_PROFILE; SEARCH_DIRECTORY,Ubuntu-Linux-9aa9f6ef,normal,3,6,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.461111111111111,0.0194444444444444,0,2,0.461111111111111,0.740985672359387,1,lateral_movement,0.28,45,Medium,0,0,15,3,2
user_306,user,2026-07-26 03:42:40.052101,192.168.35.226,London,51.5074,-0.1278,Analytics_Lake,restricted,biometric,success,1336,GIT_PULL; SSH_CONNECT,macOS-ARM64-68d780da,normal,3,6,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.670957251515128,0,lateral_movement,0.85,45,Medium,0,0,15,7,0
sa_061,service_account,2026-06-28 01:49:33.312106,10.0.42.144,New York,40.7128,-74.006,Dev_Database,restricted,token,success,179,QUERY_TABLE; GIT_PULL; RUN_BUILD_SCRIPT; SSH_CONNECT,Linux-Server-5170b741,normal,1,6,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.6546408744027348,0,lateral_movement,0.79,45,Medium,0,0,15,7,0
user_364,user,2026-07-23 04:38:49.112694,192.168.71.16,Paris,48.8566,2.3522,Analytics_Lake,restricted,token,success,981,RUN_BUILD_SCRIPT; SSH_CONNECT,macOS-ARM64-50871655,normal,4,3,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.123076923076923,0,5,0.0,0.661515877858945,0,lateral_movement,0.9,45,Medium,0,0,15,7,0
user_686,user,2026-07-20 00:58:10.622233,192.168.116.162,Paris,48.8566,2.3522,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,macOS-ARM64-6a6f86b0,insider_drift,0,0,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.7721918766500678,1,insider_drift,0.9716363636363636,45,Medium,0,0,8,10,0
user_577,user,2026-07-22 05:26:32.099931,192.168.132.203,Berlin,52.52,13.405,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,Win11-x64-e4ce15f7,insider_drift,5,2,1.0,1.0,0,1,0.0,0.0,0.0,0,0,0,0.0225806451612903,0.0,0,4,0.0225806451612903,0.5778036364034541,0,insider_drift,0.91,45,Medium,0,0,15,10,0
user_354,user,2026-07-23 04:45:18.784457,192.168.197.35,Paris,48.8566,2.3522,SSH_Bastion,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,Win11-x64-d918cd23,lateral_movement,4,3,1.0,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0556350626118068,0,4,0.0,0.6619549996861758,0,lateral_movement,0.99,45,Medium,0,0,15,7,0
user_530,user,2026-07-23 05:01:08.673786,192.168.82.207,Mumbai,19.076,72.8777,CRM_System,internal,password,failure,1718,LOGIN; UPDATE_PROFILE,Ubuntu-Linux-143b25c4,normal,5,3,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.5112903225806451,0.0677419354838709,0,5,0.5112903225806451,0.740144933109361,1,lateral_movement,0.42,45,Medium,0,0,15,3,2
user_360,user,2026-07-26 05:36:35.080308,192.168.9.115,London,51.5074,-0.1278,Company_Wiki,internal,token,failure,270,UPDATE_PROFILE; LOGIN; READ_DOC,Ubuntu-Linux-80d2a8d1,normal,5,6,1.0,0.3,1,2,0.0,0.0,0.0,0,0,1,0.674264705882353,0.0205882352941176,0,3,0.674264705882353,0.7230511866231333,1,brute_force,0.33,45,Medium,0,0,15,3,2
user_016,user,2026-07-26 05:50:57.923613,192.168.93.57,Toronto,43.6532,-79.3832,Analytics_Lake,restricted,biometric,success,492,GIT_PULL,macOS-ARM64-4f023a85,normal,5,6,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0678571428571428,0,3,0.0,0.6613633269845467,0,lateral_movement,0.82,45,Medium,0,0,15,7,0
user_636,user,2026-07-01 01:18:47.436193,192.168.180.159,Singapore,1.3521,103.8198,Dev_Database,restricted,token,success,1616,QUERY_TABLE; SSH_CONNECT,Ubuntu-Linux-aea43fba,normal,1,2,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6680966994121078,0,lateral_movement,0.99,45,Medium,0,0,15,7,0
user_361,user,2026-07-18 03:32:15.784588,192.168.60.139,Paris,48.8566,2.3522,Analytics_Lake,restricted,password,success,651,RUN_BUILD_SCRIPT; GIT_PULL; QUERY_TABLE,macOS-ARM64-23fae2a9,normal,3,5,1.0,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1266666666666666,0,5,0.0,0.6564257503700252,0,lateral_movement,0.76,45,Medium,0,0,15,7,0
user_616,user,2026-06-27 04:50:57.241143,192.168.215.6,London,51.5074,-0.1278,SSH_Bastion,restricted,password,success,1387,QUERY_TABLE; RUN_BUILD_SCRIPT; SSH_CONNECT,Ubuntu-Linux-32d40c0b,normal,4,5,1.0,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,5,0.0,0.6514571199455491,0,lateral_movement,0.94,45,Medium,0,0,15,7,0
user_337,user,2026-07-26 22:04:04.059345,192.168.189.87,Tokyo,35.6762,139.6503,Analytics_Lake,restricted,token,failure,810,SSH_CONNECT,Win11-x64-4f9a43f3,normal,22,6,0.5,0.7,1,2,0.0,0.0,0.0,0,0,1,0.0442857142857142,0.0142857142857142,0,5,0.0442857142857142,0.8162758594724032,1,lateral_movement,0.55,45,Medium,0,0,8,7,2
user_851,user,2026-06-28 01:42:38.038897,192.168.163.200,Toronto,43.6532,-79.3832,Dev_Database,restricted,biometric,success,1144,RUN_BUILD_SCRIPT; SSH_CONNECT,Win11-x64-85a77c99,normal,1,6,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.6458663197294209,0,lateral_movement,0.88,45,Medium,0,0,15,7,0
user_641,user,2026-06-30 01:51:03.616826,192.168.206.147,San Francisco,37.7749,-122.4194,Public_API,public,biometric,failure,1066,HTTP_GET /api/v1/catalog,macOS-ARM64-fb00de98,normal,1,1,1.0,0.1,1,4,0.0,0.0,0.0,0,0,1,0.5,0.1666666666666666,0,5,0.5,0.7833486001077999,1,lateral_movement,0.36,45,Medium,0,0,15,1,2
user_524,user,2026-07-21 02:24:32.352640,192.168.162.255,Singapore,1.3521,103.8198,SSH_Bastion,restricted,token,success,1323,RUN_BUILD_SCRIPT; SSH_CONNECT; QUERY_TABLE; GIT_PULL,Win11-x64-5bffb0a6,normal,2,1,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0701754385964912,0,3,0.0,0.6663012246738166,0,lateral_movement,0.89,45,Medium,0,0,15,7,0
user_634,user,2026-07-20 06:13:12.645653,192.168.12.17,Paris,48.8566,2.3522,Prod_Master_DB,critical,biometric,success,323,SUDO_ELEVATE; MODIFY_ROLES; ADMIN_LOGIN; EXPORT_DATABASE; SELECT_ALL_CREDENTIALS,macOS-ARM64-65e75a98,normal,6,0,0.5,1.0,0,4,0.0,0.0,0.0,1,0,0,0.0,0.146551724137931,0,7,0.0,0.7934120586813048,1,lateral_movement,0.74,45,Medium,0,0,8,10,0
user_888,user,2026-07-25 07:37:29.978092,192.168.126.177,San Francisco,37.7749,-122.4194,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,Ubuntu-Linux-a9269bdc,insider_drift,7,5,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1972222222222222,0,5,0.0,0.7818437428977723,1,insider_drift,1.0,45,Medium,0,0,8,10,0
user_138,user,2026-07-20 05:21:00.111403,192.168.212.253,Paris,48.8566,2.3522,SSH_Bastion,restricted,token,success,1258,SSH_CONNECT; GIT_PULL,Ubuntu-Linux-873cce2c,normal,5,0,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0408730158730158,0,4,0.0,0.6438565609548911,0,lateral_movement,0.91,45,Medium,0,0,15,7,0
user_265,user,2026-07-02 23:10:41.766576,192.168.52.12,New York,40.7128,-74.006,HR_Portal,internal,biometric,success,800,READ_DOC; LOGIN; UPDATE_PROFILE; SEARCH_DIRECTORY,macOS-ARM64-a56e62dc,normal,23,3,0.5,0.3,0,4,1212.5336928432907,0.0,0.0,0,0,0,0.3333333333333333,0.0,0,4,0.3333333333333333,0.2641968290046402,0,device_spoofing,0.58,45,Medium,0,25,8,3,0
user_754,user,2026-07-07 03:01:52.768118,192.168.209.204,Sydney,-33.8688,151.2093,Analytics_Lake,restricted,biometric,success,810,SSH_CONNECT; GIT_PULL; QUERY_TABLE,Ubuntu-Linux-40db5ed3,normal,3,1,1.0,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6680180119186178,0,lateral_movement,0.81,45,Medium,0,0,15,7,0
user_019,user,2026-07-13 21:12:53.797618,192.168.185.30,New York,40.7128,-74.006,CEO_Vault,critical,password,success,2400,ADMIN_LOGIN; READ_CONFIDENTIAL_FILES,Ubuntu-Linux-fb2591a2,insider_drift,21,0,0.5,1.0,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1204545454545454,0,5,0.0,0.7933216315517143,1,insider_drift,0.9888,45,Medium,0,0,8,10,0
user_812,user,2026-07-14 22:40:25.400321,192.168.175.247,San Francisco,37.7749,-122.4194,HR_Portal,internal,password,success,1568,LOGIN; SEARCH_DIRECTORY; UPDATE_PROFILE; READ_DOC,macOS-ARM64-09acd22f,normal,22,1,0.5,0.3,0,1,3929.416044909168,0.0,0.0,0,0,0,0.461111111111111,0.0259259259259259,0,4,0.461111111111111,0.2778331831981723,0,lateral_movement,0.47,45,Medium,0,25,8,3,0
user_484,user,2026-07-14 04:57:58.156093,192.168.138.138,London,51.5074,-0.1278,HR_Portal,internal,password,failure,965,READ_DOC; UPDATE_PROFILE,Ubuntu-Linux-3b618acd,normal,4,1,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.5,0.0777777777777777,0,6,0.5,0.7339579599218217,1,lateral_movement,0.34,45,Medium,0,0,15,3,2
user_481,user,2026-07-07 04:23:39.262981,192.168.108.94,Paris,48.8566,2.3522,HR_Portal,internal,password,failure,318,SEARCH_DIRECTORY; UPDATE_PROFILE; READ_DOC; LOGIN,Ubuntu-Linux-7f98500b,normal,4,1,1.0,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4181818181818181,0.0,0,5,0.4181818181818181,0.7379782358603213,1,lateral_movement,0.3,45,Medium,0,0,15,3,2
user_155,user,2026-07-08 03:55:30.052451,192.168.162.176,London,51.5074,-0.1278,SSH_Bastion,restricted,token,success,453,RUN_BUILD_SCRIPT; SSH_CONNECT; GIT_PULL,Win11-x64-2df794f7,normal,3,2,1.0,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.07375,0,5,0.0,0.6542655811171965,0,lateral_movement,0.78,45,Medium,0,0,15,7,0
